timestamp,elapsed_sec,host,asset_id,health_score,level_of_trust,historical_average
1781165940.909,39.91,host2,/node[name=host2]/bm/cpus/cpu[name=cpu0],100,100.0,100.0
1781165940.91,39.91,host2,/node[name=host2]/bm/sensors,100,100.0,100.0
1781165940.91,39.91,host2,/node[name=host2]/bm/disks,100,100.0,100.0
1781165940.91,39.91,host2,/node[name=host2]/bm/disks/disk[name=cgroup2],100,100.0,100.0
1781165940.91,39.91,host2,/node[name=host2]/bm/disks/disk[name=loop5],100,100.0,100.0
1781165940.91,39.91,host2,/node[name=host2]/bm/disks/disk[name=sda2],100,100.0,100.0
1781165940.91,39.91,host2,/node[name=host2]/bm/disks/disk[name=systemd-1],100,100.0,100.0
1781165940.91,39.91,host2,/node[name=host2]/bm/disks/disk[name=loop3],100,100.0,100.0
1781165940.91,39.91,host2,/node[name=host2]/bm/disks/disk[name=loop4],100,100.0,100.0
1781165940.91,39.91,host2,/node[name=host2]/bm/disks/disk[name=loop0],100,100.0,100.0
1781165940.911,39.91,host2,/node[name=host2]/bm/disks/disk[name=loop1],100,100.0,100.0
1781165940.911,39.91,host2,/node[name=host2]/bm/disks/disk[name=loop2],100,100.0,100.0
1781165940.911,39.91,host2,/node[name=host2]/bm/mem,100,100.0,100.0
1781165940.911,39.91,host2,/node[name=host2]/bm/proc,100,100.0,100.0
1781165940.911,39.91,host2,/node[name=host2]/bm/net,100,100.0,100.0
1781165940.911,39.91,host2,/node[name=host2]/bm/net/if[name=docker0],100,100.0,100.0
1781165940.911,39.91,host2,/node[name=host2]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0
1781165940.911,39.91,host2,/node[name=host2]/bm/net/if[name=enp0s9],100,100.0,100.0
1781165940.911,39.91,host2,/node[name=host2]/bm/net/if[name=lo],100,100.0,100.0
1781165940.912,39.91,host2,/node[name=host2]/bm/net/if[name=enp0s8],100,100.0,100.0
1781165940.912,39.91,host2,/node[name=host2]/bm/net/if[name=enp0s3],100,100.0,100.0
1781165951.014,50.01,host2,/node[name=host2],100,100.0,100.0
1781165951.014,50.01,host2,/node[name=host2]/bm,100,100.0,100.0
1781165951.014,50.01,host2,/node[name=host2]/bm/cpus,100,100.0,100.0
1781165951.014,50.01,host2,/node[name=host2]/bm/cpus/cpu[name=cpu],100,100.0,100.0
1781165951.014,50.01,host2,/node[name=host2]/bm/cpus/cpu[name=cpu1],100,100.0,100.0
1781165951.015,50.01,host2,/node[name=host2]/bm/cpus/cpu[name=cpu0],100,100.0,100.0
1781165951.015,50.01,host2,/node[name=host2]/bm/sensors,100,100.0,100.0
1781165951.015,50.01,host2,/node[name=host2]/bm/disks,100,100.0,100.0
1781165951.015,50.01,host2,/node[name=host2]/bm/disks/disk[name=cgroup2],100,100.0,100.0
1781165951.015,50.01,host2,/node[name=host2]/bm/disks/disk[name=loop5],100,100.0,100.0
1781165951.015,50.01,host2,/node[name=host2]/bm/disks/disk[name=sda2],100,100.0,100.0
1781165951.015,50.01,host2,/node[name=host2]/bm/disks/disk[name=systemd-1],100,100.0,100.0
1781165951.015,50.01,host2,/node[name=host2]/bm/disks/disk[name=loop3],100,100.0,100.0
1781165951.016,50.01,host2,/node[name=host2]/bm/disks/disk[name=loop4],100,100.0,100.0
1781165951.016,50.01,host2,/node[name=host2]/bm/disks/disk[name=loop0],100,100.0,100.0
1781165951.016,50.01,host2,/node[name=host2]/bm/disks/disk[name=loop1],100,100.0,100.0
1781165951.016,50.01,host2,/node[name=host2]/bm/disks/disk[name=loop2],100,100.0,100.0
1781165951.016,50.01,host2,/node[name=host2]/bm/mem,100,100.0,100.0
1781165951.016,50.01,host2,/node[name=host2]/bm/proc,100,100.0,100.0
1781165951.016,50.01,host2,/node[name=host2]/bm/net,100,100.0,100.0
1781165951.016,50.01,host2,/node[name=host2]/bm/net/if[name=docker0],100,100.0,100.0
1781165951.016,50.01,host2,/node[name=host2]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0
1781165951.016,50.01,host2,/node[name=host2]/bm/net/if[name=enp0s9],100,100.0,100.0
1781165951.017,50.01,host2,/node[name=host2]/bm/net/if[name=lo],100,100.0,100.0
1781165951.017,50.01,host2,/node[name=host2]/bm/net/if[name=enp0s8],100,100.0,100.0
1781165951.017,50.01,host2,/node[name=host2]/bm/net/if[name=enp0s3],100,100.0,100.0
1781165960.992,59.99,host2,/node[name=host2],100,100.0,100.0
1781165960.992,59.99,host2,/node[name=host2]/bm,100,100.0,100.0
1781165960.992,59.99,host2,/node[name=host2]/bm/cpus,100,100.0,100.0
1781165960.992,59.99,host2,/node[name=host2]/bm/cpus/cpu[name=cpu],100,100.0,100.0
1781165960.992,59.99,host2,/node[name=host2]/bm/cpus/cpu[name=cpu1],100,100.0,100.0
1781165960.992,59.99,host2,/node[name=host2]/bm/cpus/cpu[name=cpu0],100,100.0,100.0
1781165960.992,59.99,host2,/node[name=host2]/bm/sensors,100,100.0,100.0
1781165960.992,59.99,host2,/node[name=host2]/bm/disks,100,100.0,100.0
1781165960.992,59.99,host2,/node[name=host2]/bm/disks/disk[name=cgroup2],100,100.0,100.0
1781165960.993,59.99,host2,/node[name=host2]/bm/disks/disk[name=loop5],100,100.0,100.0
1781165960.993,59.99,host2,/node[name=host2]/bm/disks/disk[name=sda2],100,100.0,100.0
1781165960.993,59.99,host2,/node[name=host2]/bm/disks/disk[name=systemd-1],100,100.0,100.0
1781165960.993,59.99,host2,/node[name=host2]/bm/disks/disk[name=loop3],100,100.0,100.0
1781165960.993,59.99,host2,/node[name=host2]/bm/disks/disk[name=loop4],100,100.0,100.0
1781165960.993,59.99,host2,/node[name=host2]/bm/disks/disk[name=loop0],100,100.0,100.0
1781165960.993,59.99,host2,/node[name=host2]/bm/disks/disk[name=loop1],100,100.0,100.0
1781165960.993,59.99,host2,/node[name=host2]/bm/disks/disk[name=loop2],100,100.0,100.0
1781165960.993,59.99,host2,/node[name=host2]/bm/mem,100,100.0,100.0
1781165960.993,59.99,host2,/node[name=host2]/bm/proc,100,100.0,100.0
1781165960.993,59.99,host2,/node[name=host2]/bm/net,100,100.0,100.0
1781165960.993,59.99,host2,/node[name=host2]/bm/net/if[name=docker0],100,100.0,100.0
1781165960.994,59.99,host2,/node[name=host2]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0
1781165960.994,59.99,host2,/node[name=host2]/bm/net/if[name=enp0s9],100,100.0,100.0
1781165960.994,59.99,host2,/node[name=host2]/bm/net/if[name=lo],100,100.0,100.0
1781165960.994,59.99,host2,/node[name=host2]/bm/net/if[name=enp0s8],100,100.0,100.0
1781165960.994,59.99,host2,/node[name=host2]/bm/net/if[name=enp0s3],100,100.0,100.0
1781165971.097,70.09,host2,/node[name=host2],100,100.0,100.0
1781165971.097,70.09,host2,/node[name=host2]/bm,100,100.0,100.0
1781165971.097,70.09,host2,/node[name=host2]/bm/cpus,100,100.0,100.0
1781165971.097,70.09,host2,/node[name=host2]/bm/cpus/cpu[name=cpu],100,100.0,100.0
1781165971.097,70.09,host2,/node[name=host2]/bm/cpus/cpu[name=cpu1],100,100.0,100.0
1781165971.097,70.09,host2,/node[name=host2]/bm/cpus/cpu[name=cpu0],100,100.0,100.0
1781165971.097,70.09,host2,/node[name=host2]/bm/sensors,100,100.0,100.0
1781165971.097,70.09,host2,/node[name=host2]/bm/disks,100,100.0,100.0
1781165971.097,70.09,host2,/node[name=host2]/bm/disks/disk[name=cgroup2],100,100.0,100.0
1781165971.097,70.09,host2,/node[name=host2]/bm/disks/disk[name=loop5],100,100.0,100.0
1781165971.097,70.09,host2,/node[name=host2]/bm/disks/disk[name=sda2],100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/disks/disk[name=systemd-1],100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/disks/disk[name=loop3],100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/disks/disk[name=loop4],100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/disks/disk[name=loop0],100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/disks/disk[name=loop1],100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/disks/disk[name=loop2],100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/mem,100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/proc,100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/net,100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/net/if[name=docker0],100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/net/if[name=enp0s9],100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/net/if[name=lo],100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/net/if[name=enp0s8],100,100.0,100.0
1781165971.098,70.09,host2,/node[name=host2]/bm/net/if[name=enp0s3],100,100.0,100.0
1781165981.186,80.18,host2,/node[name=host2],100,100.0,100.0
1781165981.186,80.18,host2,/node[name=host2]/bm,100,100.0,100.0
1781165981.186,80.18,host2,/node[name=host2]/bm/cpus,100,100.0,100.0
1781165981.187,80.18,host2,/node[name=host2]/bm/cpus/cpu[name=cpu],100,100.0,100.0
1781165981.187,80.18,host2,/node[name=host2]/bm/cpus/cpu[name=cpu1],100,100.0,100.0
1781165981.187,80.18,host2,/node[name=host2]/bm/cpus/cpu[name=cpu0],100,100.0,100.0
1781165981.187,80.18,host2,/node[name=host2]/bm/sensors,100,100.0,100.0
1781165981.187,80.18,host2,/node[name=host2]/bm/disks,100,100.0,100.0
1781165981.187,80.18,host2,/node[name=host2]/bm/disks/disk[name=cgroup2],100,100.0,100.0
1781165981.187,80.18,host2,/node[name=host2]/bm/disks/disk[name=loop5],100,100.0,100.0
1781165981.187,80.18,host2,/node[name=host2]/bm/disks/disk[name=sda2],100,100.0,100.0
1781165981.187,80.18,host2,/node[name=host2]/bm/disks/disk[name=systemd-1],100,100.0,100.0
1781165981.187,80.18,host2,/node[name=host2]/bm/disks/disk[name=loop3],100,100.0,100.0
1781165981.187,80.18,host2,/node[name=host2]/bm/disks/disk[name=loop4],100,100.0,100.0
1781165981.187,80.18,host2,/node[name=host2]/bm/disks/disk[name=loop0],100,100.0,100.0
1781165981.187,80.18,host2,/node[name=host2]/bm/disks/disk[name=loop1],100,100.0,100.0
1781165981.188,80.18,host2,/node[name=host2]/bm/disks/disk[name=loop2],100,100.0,100.0
1781165981.188,80.18,host2,/node[name=host2]/bm/mem,100,100.0,100.0
1781165981.188,80.18,host2,/node[name=host2]/bm/proc,100,100.0,100.0
1781165981.188,80.18,host2,/node[name=host2]/bm/net,100,100.0,100.0
1781165981.188,80.18,host2,/node[name=host2]/bm/net/if[name=docker0],100,100.0,100.0
1781165981.188,80.18,host2,/node[name=host2]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0
1781165981.188,80.18,host2,/node[name=host2]/bm/net/if[name=enp0s9],100,100.0,100.0
1781165981.188,80.18,host2,/node[name=host2]/bm/net/if[name=lo],100,100.0,100.0
1781165981.188,80.18,host2,/node[name=host2]/bm/net/if[name=enp0s8],100,100.0,100.0
1781165981.188,80.18,host2,/node[name=host2]/bm/net/if[name=enp0s3],100,100.0,100.0
1781165991.274,90.27,host2,/node[name=host2],100,100.0,100.0
1781165991.274,90.27,host2,/node[name=host2]/bm,100,100.0,100.0
1781165991.274,90.27,host2,/node[name=host2]/bm/cpus,100,100.0,100.0
1781165991.274,90.27,host2,/node[name=host2]/bm/cpus/cpu[name=cpu],100,100.0,100.0
1781165991.274,90.27,host2,/node[name=host2]/bm/cpus/cpu[name=cpu1],100,100.0,100.0
1781165991.274,90.27,host2,/node[name=host2]/bm/cpus/cpu[name=cpu0],100,100.0,100.0
1781165991.274,90.27,host2,/node[name=host2]/bm/sensors,100,100.0,100.0
1781165991.274,90.27,host2,/node[name=host2]/bm/disks,100,100.0,100.0
1781165991.274,90.27,host2,/node[name=host2]/bm/disks/disk[name=cgroup2],100,100.0,100.0
1781165991.274,90.27,host2,/node[name=host2]/bm/disks/disk[name=loop5],100,100.0,100.0
1781165991.274,90.27,host2,/node[name=host2]/bm/disks/disk[name=sda2],100,100.0,100.0
1781165991.274,90.27,host2,/node[name=host2]/bm/disks/disk[name=systemd-1],100,100.0,100.0
1781165991.274,90.27,host2,/node[name=host2]/bm/disks/disk[name=loop3],100,100.0,100.0
1781165991.274,90.27,host2,/node[name=host2]/bm/disks/disk[name=loop4],100,100.0,100.0
1781165991.275,90.27,host2,/node[name=host2]/bm/disks/disk[name=loop0],100,100.0,100.0
1781165991.275,90.27,host2,/node[name=host2]/bm/disks/disk[name=loop1],100,100.0,100.0
1781165991.275,90.27,host2,/node[name=host2]/bm/disks/disk[name=loop2],100,100.0,100.0
1781165991.275,90.27,host2,/node[name=host2]/bm/mem,100,100.0,100.0
1781165991.275,90.27,host2,/node[name=host2]/bm/proc,100,100.0,100.0
1781165991.275,90.27,host2,/node[name=host2]/bm/net,100,100.0,100.0
1781165991.275,90.27,host2,/node[name=host2]/bm/net/if[name=docker0],100,100.0,100.0
1781165991.275,90.27,host2,/node[name=host2]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0
1781165991.275,90.27,host2,/node[name=host2]/bm/net/if[name=enp0s9],100,100.0,100.0
1781165991.275,90.27,host2,/node[name=host2]/bm/net/if[name=lo],100,100.0,100.0
1781165991.275,90.27,host2,/node[name=host2]/bm/net/if[name=enp0s8],100,100.0,100.0
1781165991.275,90.27,host2,/node[name=host2]/bm/net/if[name=enp0s3],100,100.0,100.0
1781166001.328,100.32,host2,/node[name=host2],100,100.0,100.0
1781166001.328,100.32,host2,/node[name=host2]/bm,100,100.0,100.0
1781166001.328,100.32,host2,/node[name=host2]/bm/cpus,100,100.0,100.0
1781166001.328,100.32,host2,/node[name=host2]/bm/cpus/cpu[name=cpu],100,100.0,100.0
1781166001.329,100.32,host2,/node[name=host2]/bm/cpus/cpu[name=cpu1],100,100.0,100.0
1781166001.329,100.33,host2,/node[name=host2]/bm/cpus/cpu[name=cpu0],100,100.0,100.0
1781166001.329,100.33,host2,/node[name=host2]/bm/sensors,100,100.0,100.0
1781166001.329,100.33,host2,/node[name=host2]/bm/disks,100,100.0,100.0
1781166001.329,100.33,host2,/node[name=host2]/bm/disks/disk[name=cgroup2],100,100.0,100.0
1781166001.329,100.33,host2,/node[name=host2]/bm/disks/disk[name=loop5],100,100.0,100.0
1781166001.329,100.33,host2,/node[name=host2]/bm/disks/disk[name=sda2],100,100.0,100.0
1781166001.329,100.33,host2,/node[name=host2]/bm/disks/disk[name=systemd-1],100,100.0,100.0
1781166001.329,100.33,host2,/node[name=host2]/bm/disks/disk[name=loop3],100,100.0,100.0
1781166001.329,100.33,host2,/node[name=host2]/bm/disks/disk[name=loop4],100,100.0,100.0
1781166001.329,100.33,host2,/node[name=host2]/bm/disks/disk[name=loop0],100,100.0,100.0
1781166001.329,100.33,host2,/node[name=host2]/bm/disks/disk[name=loop1],100,100.0,100.0
1781166001.329,100.33,host2,/node[name=host2]/bm/disks/disk[name=loop2],100,100.0,100.0
1781166001.33,100.33,host2,/node[name=host2]/bm/mem,100,100.0,100.0
1781166001.33,100.33,host2,/node[name=host2]/bm/proc,100,100.0,100.0
1781166001.33,100.33,host2,/node[name=host2]/bm/net,100,100.0,100.0
1781166001.33,100.33,host2,/node[name=host2]/bm/net/if[name=docker0],100,100.0,100.0
1781166001.33,100.33,host2,/node[name=host2]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0
1781166001.33,100.33,host2,/node[name=host2]/bm/net/if[name=enp0s9],100,100.0,100.0
1781166001.33,100.33,host2,/node[name=host2]/bm/net/if[name=lo],100,100.0,100.0
1781166001.33,100.33,host2,/node[name=host2]/bm/net/if[name=enp0s8],100,100.0,100.0
1781166001.33,100.33,host2,/node[name=host2]/bm/net/if[name=enp0s3],100,100.0,100.0
1781166011.387,110.38,host2,/node[name=host2],100,100.0,100.0
1781166011.388,110.38,host2,/node[name=host2]/bm,100,100.0,100.0
1781166011.388,110.38,host2,/node[name=host2]/bm/cpus,100,100.0,100.0
1781166011.388,110.38,host2,/node[name=host2]/bm/cpus/cpu[name=cpu],100,100.0,100.0
1781166011.388,110.38,host2,/node[name=host2]/bm/cpus/cpu[name=cpu1],100,100.0,100.0
1781166011.388,110.38,host2,/node[name=host2]/bm/cpus/cpu[name=cpu0],100,100.0,100.0
1781166011.388,110.38,host2,/node[name=host2]/bm/sensors,100,100.0,100.0
1781166011.388,110.38,host2,/node[name=host2]/bm/disks,100,100.0,100.0
1781166011.388,110.38,host2,/node[name=host2]/bm/disks/disk[name=cgroup2],100,100.0,100.0
1781166011.388,110.38,host2,/node[name=host2]/bm/disks/disk[name=loop5],100,100.0,100.0
1781166011.388,110.38,host2,/node[name=host2]/bm/disks/disk[name=sda2],100,100.0,100.0
1781166011.389,110.38,host2,/node[name=host2]/bm/disks/disk[name=systemd-1],100,100.0,100.0
1781166011.389,110.39,host2,/node[name=host2]/bm/disks/disk[name=loop3],100,100.0,100.0
1781166011.389,110.39,host2,/node[name=host2]/bm/disks/disk[name=loop4],100,100.0,100.0
1781166011.389,110.39,host2,/node[name=host2]/bm/disks/disk[name=loop0],100,100.0,100.0
1781166011.389,110.39,host2,/node[name=host2]/bm/disks/disk[name=loop1],100,100.0,100.0
1781166011.389,110.39,host2,/node[name=host2]/bm/disks/disk[name=loop2],100,100.0,100.0
1781166011.389,110.39,host2,/node[name=host2]/bm/mem,100,100.0,100.0
1781166011.389,110.39,host2,/node[name=host2]/bm/proc,100,100.0,100.0
1781166011.389,110.39,host2,/node[name=host2]/bm/net,100,100.0,100.0
1781166011.389,110.39,host2,/node[name=host2]/bm/net/if[name=docker0],100,100.0,100.0
1781166011.389,110.39,host2,/node[name=host2]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0
1781166011.389,110.39,host2,/node[name=host2]/bm/net/if[name=enp0s9],100,100.0,100.0
1781166011.39,110.39,host2,/node[name=host2]/bm/net/if[name=lo],100,100.0,100.0
1781166011.39,110.39,host2,/node[name=host2]/bm/net/if[name=enp0s8],100,100.0,100.0
1781166011.39,110.39,host2,/node[name=host2]/bm/net/if[name=enp0s3],100,100.0,100.0
1781166021.384,120.38,host2,/node[name=host2],100,100.0,100.0
1781166021.384,120.38,host2,/node[name=host2]/bm,100,100.0,100.0
1781166021.384,120.38,host2,/node[name=host2]/bm/cpus,100,100.0,100.0
1781166021.384,120.38,host2,/node[name=host2]/bm/cpus/cpu[name=cpu],100,100.0,100.0
1781166021.384,120.38,host2,/node[name=host2]/bm/cpus/cpu[name=cpu1],100,100.0,100.0
1781166021.384,120.38,host2,/node[name=host2]/bm/cpus/cpu[name=cpu0],100,100.0,100.0
1781166021.384,120.38,host2,/node[name=host2]/bm/sensors,100,100.0,100.0
1781166021.384,120.38,host2,/node[name=host2]/bm/disks,100,100.0,100.0
1781166021.384,120.38,host2,/node[name=host2]/bm/disks/disk[name=cgroup2],100,100.0,100.0
1781166021.385,120.38,host2,/node[name=host2]/bm/disks/disk[name=loop5],100,100.0,100.0
1781166021.385,120.38,host2,/node[name=host2]/bm/disks/disk[name=sda2],100,100.0,100.0
1781166021.385,120.38,host2,/node[name=host2]/bm/disks/disk[name=systemd-1],100,100.0,100.0
1781166021.385,120.38,host2,/node[name=host2]/bm/disks/disk[name=loop3],100,100.0,100.0
1781166021.385,120.38,host2,/node[name=host2]/bm/disks/disk[name=loop4],100,100.0,100.0
1781166021.385,120.38,host2,/node[name=host2]/bm/disks/disk[name=loop0],100,100.0,100.0
1781166021.385,120.38,host2,/node[name=host2]/bm/disks/disk[name=loop1],100,100.0,100.0
1781166021.385,120.38,host2,/node[name=host2]/bm/disks/disk[name=loop2],100,100.0,100.0
1781166021.385,120.38,host2,/node[name=host2]/bm/mem,100,100.0,100.0
1781166021.385,120.38,host2,/node[name=host2]/bm/proc,100,100.0,100.0
1781166021.385,120.38,host2,/node[name=host2]/bm/net,100,100.0,100.0
1781166021.385,120.38,host2,/node[name=host2]/bm/net/if[name=docker0],100,100.0,100.0
1781166021.385,120.38,host2,/node[name=host2]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0
1781166021.385,120.38,host2,/node[name=host2]/bm/net/if[name=enp0s9],100,100.0,100.0
1781166021.386,120.38,host2,/node[name=host2]/bm/net/if[name=lo],100,100.0,100.0
1781166021.386,120.38,host2,/node[name=host2]/bm/net/if[name=enp0s8],100,100.0,100.0
1781166021.386,120.38,host2,/node[name=host2]/bm/net/if[name=enp0s3],100,100.0,100.0
1781166031.537,130.53,host2,/node[name=host2],100,100.0,100.0
1781166031.538,130.53,host2,/node[name=host2]/bm,100,100.0,100.0
1781166031.538,130.53,host2,/node[name=host2]/bm/cpus,100,100.0,100.0
1781166031.538,130.53,host2,/node[name=host2]/bm/cpus/cpu[name=cpu],100,100.0,100.0
1781166031.538,130.53,host2,/node[name=host2]/bm/cpus/cpu[name=cpu1],100,100.0,100.0
1781166031.538,130.53,host2,/node[name=host2]/bm/cpus/cpu[name=cpu0],100,100.0,100.0
1781166031.538,130.53,host2,/node[name=host2]/bm/sensors,100,100.0,100.0
1781166031.538,130.53,host2,/node[name=host2]/bm/disks,100,100.0,100.0
1781166031.538,130.53,host2,/node[name=host2]/bm/disks/disk[name=cgroup2],100,100.0,100.0
1781166031.539,130.54,host2,/node[name=host2]/bm/disks/disk[name=loop5],100,100.0,100.0
1781166031.539,130.54,host2,/node[name=host2]/bm/disks/disk[name=sda2],100,100.0,100.0
1781166031.539,130.54,host2,/node[name=host2]/bm/disks/disk[name=systemd-1],100,100.0,100.0
1781166031.539,130.54,host2,/node[name=host2]/bm/disks/disk[name=loop3],100,100.0,100.0
1781166031.539,130.54,host2,/node[name=host2]/bm/disks/disk[name=loop4],100,100.0,100.0
1781166031.539,130.54,host2,/node[name=host2]/bm/disks/disk[name=loop0],100,100.0,100.0
1781166031.539,130.54,host2,/node[name=host2]/bm/disks/disk[name=loop1],100,100.0,100.0
1781166031.539,130.54,host2,/node[name=host2]/bm/disks/disk[name=loop2],100,100.0,100.0
1781166031.54,130.54,host2,/node[name=host2]/bm/mem,100,100.0,100.0
1781166031.54,130.54,host2,/node[name=host2]/bm/proc,100,100.0,100.0
1781166031.54,130.54,host2,/node[name=host2]/bm/net,100,100.0,100.0
1781166031.54,130.54,host2,/node[name=host2]/bm/net/if[name=docker0],100,100.0,100.0
1781166031.54,130.54,host2,/node[name=host2]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0
1781166031.54,130.54,host2,/node[name=host2]/bm/net/if[name=enp0s9],100,100.0,100.0
1781166031.54,130.54,host2,/node[name=host2]/bm/net/if[name=lo],100,100.0,100.0
1781166031.54,130.54,host2,/node[name=host2]/bm/net/if[name=enp0s8],100,100.0,100.0
1781166031.54,130.54,host2,/node[name=host2]/bm/net/if[name=enp0s3],100,100.0,100.0
1781166041.493,140.49,host2,/node[name=host2],100,100.0,100.0
1781166041.493,140.49,host2,/node[name=host2]/bm,100,100.0,100.0
1781166041.493,140.49,host2,/node[name=host2]/bm/cpus,100,100.0,100.0
1781166041.494,140.49,host2,/node[name=host2]/bm/cpus/cpu[name=cpu],100,100.0,100.0
1781166041.494,140.49,host2,/node[name=host2]/bm/cpus/cpu[name=cpu1],100,100.0,100.0
1781166041.494,140.49,host2,/node[name=host2]/bm/cpus/cpu[name=cpu0],100,100.0,100.0
1781166041.494,140.49,host2,/node[name=host2]/bm/sensors,100,100.0,100.0
1781166041.494,140.49,host2,/node[name=host2]/bm/disks,100,100.0,100.0
1781166041.494,140.49,host2,/node[name=host2]/bm/disks/disk[name=cgroup2],100,100.0,100.0
1781166041.494,140.49,host2,/node[name=host2]/bm/disks/disk[name=loop5],100,100.0,100.0
1781166041.494,140.49,host2,/node[name=host2]/bm/disks/disk[name=sda2],100,100.0,100.0
1781166041.494,140.49,host2,/node[name=host2]/bm/disks/disk[name=systemd-1],100,100.0,100.0
1781166041.494,140.49,host2,/node[name=host2]/bm/disks/disk[name=loop3],100,100.0,100.0
1781166041.494,140.49,host2,/node[name=host2]/bm/disks/disk[name=loop4],100,100.0,100.0
1781166041.494,140.49,host2,/node[name=host2]/bm/disks/disk[name=loop0],100,100.0,100.0
1781166041.495,140.49,host2,/node[name=host2]/bm/disks/disk[name=loop1],100,100.0,100.0
1781166041.495,140.49,host2,/node[name=host2]/bm/disks/disk[name=loop2],100,100.0,100.0
1781166041.495,140.49,host2,/node[name=host2]/bm/mem,100,100.0,100.0
1781166041.495,140.49,host2,/node[name=host2]/bm/proc,100,100.0,100.0
1781166041.495,140.49,host2,/node[name=host2]/bm/net,100,100.0,100.0
1781166041.495,140.49,host2,/node[name=host2]/bm/net/if[name=docker0],100,100.0,100.0
1781166041.495,140.49,host2,/node[name=host2]/bm/net/if[name=br-858e2815bf25],100,100.0,100.0
